Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Apartamento para comprar com 89 m², 3 quartos, 3 banheiros, 1 vaga em
Residencial Eldorado, Goiânia",R$ 635.900,Residencial Eldorado,Goiânia,Avenida Milão,89 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-residencial-eldorado-goiania-89m2-id-2811747031/?source=ranking%2Crp
"Casa para comprar com 253 m², 3 quartos, 2 banheiros em
Residencial Mansões Paraíso, Goiânia",R$ 500.000,Residencial Mansões Paraíso,Goiânia,Rua Arpoador,253 m²,3,2,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-mansoes-paraiso-goiania-253m2-id-2863704284/?source=ranking%2Crp
"Apartamento para comprar com 121 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.352.271,Setor Marista,Goiânia,Rua 1143,121 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-121m2-id-2808368029/?source=ranking%2Crp
"Apartamento para comprar com 54 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 330.000,Setor Bueno,Goiânia,Rua T 37,54 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-setor-bueno-goiania-54m2-id-2857530260/?source=ranking%2Crp
"Lote/Terreno para comprar com 1622 m² em
Residencial Aldeia do Vale, Goiânia",R$ 1.550.000,Residencial Aldeia do Vale,Goiânia,Rua das Palmeiras,1622 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-esgoto-residencial-aldeia-do-vale-goiania-1622m2-id-2863625361/?source=ranking%2Crp
"Apartamento para comprar com 67 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 580.000,Setor Bueno,Goiânia,Rua T 30,67 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-67m2-id-2801523417/?source=ranking%2Crp
"Casa para comprar com 212 m², 4 quartos, 5 banheiros, 4 vagas em
Parque Amazônia, Goiânia",R$ 1.890.000,Parque Amazônia,Goiânia,Rua Taguari,212 m²,4,5,4,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-parque-amazonia-goiania-212m2-id-2838888452/?source=ranking%2Crp
"Apartamento para comprar com 104 m², 3 quartos, 2 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 590.000,Setor Bueno,Goiânia,Rua T 62,104 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-bueno-goiania-go-104m2-id-2779270032/?source=ranking%2Crp
"Imóvel para comprar com 45 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 480.000,Setor Bueno,Goiânia,Rua T 53,45 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-com-piscina-setor-bueno-goiania-go-45m2-id-2863579074/?source=ranking%2Crp
"Apartamento para comprar com 118 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 990.000,Jardim América,Goiânia,Rua C155,118 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-america-goiania-go-118m2-id-2851577621/?source=ranking%2Crp
"Apartamento para comprar com 165 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.550.000,Setor Marista,Goiânia,Rua 1124,165 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-165m2-id-2735292231/?source=ranking%2Crp
"Casa para comprar com 200 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim Europa, Goiânia",R$ 690.000,Jardim Europa,Goiânia,Avenida Roma,200 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-europa-goiania-200m2-id-2865110685/?source=ranking%2Crp
"Casa para comprar com 196 m², 3 quartos, 1 banheiro, 3 vagas em
Parque das Flores, Goiânia",R$ 1.260.000,Parque das Flores,Goiânia,N/A,196 m²,3,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-parque-das-flores-goiania-196m2-id-2791671121/?source=ranking%2Crp
"Apartamento para comprar com 130 m², 3 quartos, 1 banheiro, 2 vagas em
Setor Oeste, Goiânia",R$ 1.142.990,Setor Oeste,Goiânia,Rua 13,130 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-oeste-goiania-130m2-id-2657410179/?source=ranking%2Crp
"Apartamento para comprar com 100 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Oeste, Goiânia",R$ 950.000,Setor Oeste,Goiânia,Rua 9,100 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-oeste-goiania-100m2-id-2864004390/?source=ranking%2Crp
"Lote/Terreno para comprar com 429 m² em
Setor Faiçalville, Goiânia",R$ 385.000,Setor Faiçalville,Goiânia,Alameda Lucy Rassi de Oliveira,429 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-faicalville-goiania-429m2-id-2846728662/?source=ranking%2Crp
"Casa para comprar com 92 m², 2 quartos, 1 banheiro, 2 vagas em
Residencial Park Solar, Goiânia",R$ 335.000,Residencial Park Solar,Goiânia,Avenida Pérola,92 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-residencial-park-solar-goiania-92m2-id-2804707721/?source=ranking%2Crp
"Apartamento para comprar com 111 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.290.000,Setor Marista,Goiânia,Rua 1141,111 m²,3,4,2,
"Apartamento para comprar com 95 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 849.000,Setor Bueno,Goiânia,Rua T 30,95 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-95m2-id-2801035021/?source=ranking%2Crp
"Imóvel para comprar com 60 m² em
Aeroviário, Goiânia",R$ 349.000,Aeroviário,Goiânia,Avenida 24 de Outubro,60 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-loja-salao-aeroviario-goiania-60m2-id-2828548231/?source=ranking%2Crp
"Apartamento para comprar com 114-115 m², 3 quartos, 1 banheiro, 1 vaga em
Setor Marista, Goiânia",R$ 1.490.000,Setor Marista,Goiânia,Rua 147,114-115 m²,3,1-5,1-2,
"Apartamento para comprar com 104 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Oeste, Goiânia",R$ 450.000,Setor Oeste,Goiânia,Rua 9,104 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-acesso-24-horas-setor-oeste-goiania-104m2-id-2853791414/?source=ranking%2Crp
"Apartamento para comprar com 65 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 640.000,Setor Bueno,Goiânia,Rua T 51,65 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-bueno-goiania-65m2-id-2859283767/?source=ranking%2Crp
"Imóvel para comprar com 47 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Oeste, Goiânia",R$ 600.000,Setor Oeste,Goiânia,Rua 14,47 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-com-piscina-setor-oeste-goiania-47m2-id-2848668760/?source=ranking%2Crp
"Apartamento para comprar com 165 m², 3 quartos, 5 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.150.000,Setor Bueno,Goiânia,Avenida T 15,165 m²,3,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-165m2-id-2843947981/?source=ranking%2Crp
"Prédio/Edifício inteiro para comprar com 412 m² em
Setor Campinas, Goiânia",R$ 4.500.000,Setor Campinas,Goiânia,Avenida 24 de Outubro,412 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-predio-setor-campinas-goiania-412m2-id-2646354301/?source=ranking%2Crp
"Apartamento para comprar com 137-140 m², 3 quartos, 1 banheiro, 2 vagas em
Setor Marista, Goiânia",R$ 1.480.000,Setor Marista,Goiânia,Rua 146,137-140 m²,3,1-5,2,
"Lote/Terreno para comprar com 1622 m² em
Residencial Aldeia do Vale, Goiânia",R$ 1.650.000,Residencial Aldeia do Vale,Goiânia,Alameda dos Umbus,1622 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-aldeia-do-vale-goiania-1622m2-id-2856933386/?source=ranking%2Crp
"Casa para comprar com 100 m², 3 quartos, 1 banheiro, 8 vagas em
Jardim Presidente, Goiânia",R$ 490.000,Jardim Presidente,Goiânia,Rua Presidente John Adams,100 m²,3,1,8,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-jardim-presidente-goiania-100m2-id-2860683557/?source=ranking%2Crp
"Apartamento para comprar com 58 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Criméia Oeste, Goiânia",R$ 379.900,Setor Criméia Oeste,Goiânia,Rua Doutor Augusto Jungmann,58 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-crimeia-oeste-goiania-58m2-id-2847745215/?source=ranking%2Crp
"Lote/Terreno para comprar com 2028 m² em
Santa Genoveva, Goiânia",R$ 2.500.000,Santa Genoveva,Goiânia,Rua Caraíbas,2028 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-santa-genoveva-goiania-2028m2-id-2614684410/?source=ranking%2Crp
"Apartamento para comprar com 365 m², 3 quartos, 5 banheiros, 4 vagas em
Setor Marista, Goiânia",R$ 5.000.000,Setor Marista,Goiânia,Alameda Coronel Eugênio Jardim,365 m²,3,5,4,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-365m2-id-2851802331/?source=ranking%2Crp
"Casa de condomínio para comprar com 320 m², 5 quartos, 6 banheiros em
Jardins Valência, Goiânia",R$ 3.500.000,Jardins Valência,Goiânia,Rua dos Ipês,320 m²,5,6,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-mobiliado-jardins-valencia-goiania-320m2-id-2844932923/?source=ranking%2Crp
"Lote/Terreno para comprar com 447 m² em
Jardins Zurique, Goiânia",R$ 1.770.000,Jardins Zurique,Goiânia,Avenida Zurique,447 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardins-zurique-goiania-447m2-id-2807976677/?source=ranking%2Crp
"Casa para comprar com 215 m², 3 quartos, 1 banheiro, 4 vagas em
Jardim Ipê, Goiânia",R$ 1.540.000,Jardim Ipê,Goiânia,Avenida Goiás Norte,215 m²,3,1,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-ipe-goiania-215m2-id-2859667181/?source=ranking%2Crp
"Apartamento para comprar com 61 m², 3 quartos, 2 banheiros, 1 vaga em
Fazenda Criméia Caveiras, Goiânia",R$ 430.000,Fazenda Criméia Caveiras,Goiânia,Avenida Goiás,61 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-fazenda-crimeia-caveiras-goiania-61m2-id-2861839760/?source=ranking%2Crp
"Casa de condomínio para comprar com 300 m², 3 quartos, 5 banheiros, 4 vagas em
Jardins França, Goiânia",R$ 4.500.000,Jardins França,Goiânia,Rua Pommard,300 m²,3,5,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardins-franca-goiania-300m2-id-2851888017/?source=ranking%2Crp
"Cobertura para comprar com 486 m², 4 quartos, 5 banheiros, 4 vagas em
Setor Marista, Goiânia",R$ 6.900.000,Setor Marista,Goiânia,Rua 32,486 m²,4,5,4,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-piscina-setor-marista-goiania-go-486m2-id-2845858127/?source=ranking%2Crp
"Casa para comprar com 350 m², 5 quartos, 3 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 1.250.000,Vila Rosa,Goiânia,N/A,350 m²,5,3,1,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-vila-rosa-goiania-go-350m2-id-2856364213/?source=ranking%2Crp
"Apartamento para comprar com 106 m², 3 quartos, 3 banheiros, 1 vaga em
Setor Oeste, Goiânia",R$ 495.000,Setor Oeste,Goiânia,Rua 31,106 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-oeste-goiania-go-106m2-id-2798007563/?source=ranking%2Crp
"Sobrado para comprar com 223 m², 5 quartos, 4 banheiros, 5 vagas em
Setor Urias Magalhães, Goiânia",R$ 950.000,Setor Urias Magalhães,Goiânia,Rua Espírito Santo,223 m²,5,4,5,https://www.zapimoveis.com.br/imovel/venda-sobrados-5-quartos-setor-urias-magalhaes-goiania-223m2-id-2832126515/?source=ranking%2Crp
"Lote/Terreno para comprar com 300 m² em
Residencial Juscelino Kubitschek, Goiânia",R$ 600.000,Residencial Juscelino Kubitschek,Goiânia,Avenida Noroeste,300 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-juscelino-kubitschek-goiania-300m2-id-2834364728/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 3 quartos, 2 banheiros, 2 vagas em
Parque Amazônia, Goiânia",R$ 550.000,Parque Amazônia,Goiânia,Avenida Antônio Fidelis,77 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-parque-amazonia-goiania-77m2-id-2846556260/?source=ranking%2Crp
"Sobrado para comprar com 178 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Village Santa Rita IV, Goiânia",R$ 780.000,Residencial Village Santa Rita IV,Goiânia,Rua SRM 24,178 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-ambientes-integrados-residencial-village-santa-rita-iv-goiania-178m2-id-2761443220/?source=ranking%2Crp
"Apartamento para comprar com 56 m², 2 quartos, 1 banheiro, 2 vagas em
Jardim Goiás, Goiânia",R$ 560.000,Jardim Goiás,Goiânia,Avenida Deputado Jamel Cecílio,56 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-porcelanato-jardim-goias-goiania-56m2-id-2814600320/?source=ranking%2Crp
"Apartamento para comprar com 68 m², 2 quartos, 1 banheiro, 1 vaga em
Setor Oeste, Goiânia",R$ 670.000,Setor Oeste,Goiânia,Rua 14,68 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-oeste-goiania-68m2-id-2782267721/?source=ranking%2Crp
"Apartamento para comprar com 73 m², 3 quartos, 2 banheiros, 2 vagas em
Vila Rosa, Goiânia",R$ 530.000,Vila Rosa,Goiânia,Rua José Salustiano,73 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vila-rosa-goiania-73m2-id-2859280293/?source=ranking%2Crp
"Casa de condomínio para comprar com 500 m², 4 quartos, 5 banheiros, 4 vagas em
Residencial Goiânia Golfe Clube, Goiânia",R$ 3.500.000,Residencial Goiânia Golfe Clube,Goiânia,Rua GGC25,500 m²,4,5,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-quintal-residencial-goiania-golfe-clube-goiania-500m2-id-2844157038/?source=ranking%2Crp
"Apartamento para comprar com 118 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim Goiás, Goiânia",R$ 1.250.000,Jardim Goiás,Goiânia,Rua 55,118 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-goias-goiania-118m2-id-2810372083/?source=ranking%2Crp
"Apartamento para comprar com 58 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 522.920,Setor Bueno,Goiânia,Rua T 37,58 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-58m2-id-2809488572/?source=ranking%2Crp
"Apartamento para comprar com 65 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Goiás, Goiânia",R$ 462.000,Jardim Goiás,Goiânia,Rua 53,65 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-jardim-goias-goiania-65m2-id-2852806007/?source=ranking%2Crp
"Apartamento para comprar com 76 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim América, Goiânia",R$ 977.000,Jardim América,Goiânia,N/A,76 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-76m2-id-2818897427/?source=ranking%2Crp
"Apartamento para comprar com 105 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 860.000,Setor Bueno,Goiânia,Rua T 52,105 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-105m2-id-2826635152/?source=ranking%2Crp
"Apartamento para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas em
Serrinha, Goiânia",R$ 993.000,Serrinha,Goiânia,Avenida da Serrinha,110 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-serrinha-goiania-110m2-id-2838047024/?source=ranking%2Crp
"Casa de condomínio para comprar com 640 m², 4 quartos, 7 banheiros, 4 vagas em
Residencial Parque Mendanha, Goiânia",R$ 6.999.999,Residencial Parque Mendanha,Goiânia,Rua PM 10,640 m²,4,7,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-residencial-parque-mendanha-goiania-640m2-id-2695990223/?source=ranking%2Crp
"Sala/Conjunto para comprar com 39 m², 1 banheiro, 1 vaga em
Jardim Goiás, Goiânia",R$ 495.000,Jardim Goiás,Goiânia,Rua 56,39 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-jardim-goias-goiania-39m2-id-2858004383/?source=ranking%2Crp
"Apartamento para comprar com 202 m², 4 quartos, 5 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.648.000,Setor Bueno,Goiânia,Rua T 27,202 m²,4,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-bueno-goiania-202m2-id-2821598543/?source=ranking%2Crp
"Casa de condomínio para comprar com 400 m², 3 quartos, 2 banheiros, 3 vagas em
Condomínio do Lago, Goiânia",R$ 6.000.000,Condomínio do Lago,Goiânia,Rua Lago 20,400 m²,3,2,3,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-condominio-do-lago-goiania-400m2-id-2789685323/?source=ranking%2Crp
"Lote/Terreno para comprar com 641 m² em
Jardins Zurique, Goiânia",R$ 365.000,Jardins Zurique,Goiânia,Rua JZ-15,641 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardins-zurique-goiania-641m2-id-2857194278/?source=ranking%2Crp
"Casa para comprar com 360 m², 4 quartos, 5 banheiros, 6 vagas em
Moinho dos Ventos, Goiânia",R$ 1.350.000,Moinho dos Ventos,Goiânia,Rua MDV 44,360 m²,4,5,6,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-moinho-dos-ventos-goiania-360m2-id-2854813823/?source=ranking%2Crp
"Casa para comprar com 186 m², 3 quartos, 1 banheiro, 2 vagas em
Cidade Vera Cruz, Aparecida de Goiânia",R$ 680.000,Cidade Vera Cruz,Aparecida de Goiânia,Avenida Cassimiro de Abreu,186 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cidade-vera-cruz-aparecida-de-goiania-186m2-id-2858859158/?source=ranking%2Crp
"Apartamento para comprar com 89 m², 2 quartos, 3 banheiros, 2 vagas em
Setor Oeste, Goiânia",R$ 900.000,Setor Oeste,Goiânia,Rua 22,89 m²,2,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-setor-oeste-goiania-89m2-id-2854202285/?source=ranking%2Crp
"Apartamento para comprar com 45 m², 1 quarto, 2 banheiros, 1 vaga em
Serrinha, Goiânia",R$ 535.000,Serrinha,Goiânia,Rua Tomaz Edson,45 m²,1,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-serrinha-goiania-45m2-id-2853099441/?source=ranking%2Crp
"Casa de condomínio para comprar com 337 m², 4 quartos, 6 banheiros, 4 vagas em
Jardins França, Goiânia",R$ 4.450.000,Jardins França,Goiânia,Rua Bandon,337 m²,4,6,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-jardins-franca-goiania-337m2-id-2843210537/?source=ranking%2Crp
"Apartamento para comprar com 130 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 770.000,Setor Bueno,Goiânia,Rua T 66,130 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-sala-de-jantar-setor-bueno-goiania-130m2-id-2856229055/?source=ranking%2Crp
"Apartamento para comprar com 95 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 850.000,Setor Bueno,Goiânia,Rua T 33,95 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-95m2-id-2848434350/?source=ranking%2Crp
"Apartamento para comprar com 92 m², 3 quartos, 2 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 475.000,Setor Bueno,Goiânia,Avenida T 9,92 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-jogos-setor-bueno-goiania-92m2-id-2829724019/?source=ranking%2Crp
"Casa de condomínio para comprar com 569 m², 4 quartos, 1 banheiro, 6 vagas em
Residencial Alphaville Flamboyant, Goiânia",R$ 5.950.000,Residencial Alphaville Flamboyant,Goiânia,Rua Sírius,569 m²,4,1,6,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-condominio-alphaville-cruzeiro-do-sul-goiania-go-569m2-id-2773019621/?source=ranking%2Crp
"Sala/Conjunto para comprar com 66 m², 1 quarto, 2 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.800.000,Setor Marista,Goiânia,Avenida Portugal,66 m²,1,2,2,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-1-quarto-mobiliado-setor-marista-goiania-go-66m2-id-2859034659/?source=ranking%2Crp
"Lote/Terreno para comprar com 560 m² em
Fazenda Vau das Pombas, Goiânia",R$ 1.000.000,Fazenda Vau das Pombas,Goiânia,Rodovia GO-020,560 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-fazenda-vau-das-pombas-goiania-go-560m2-id-2756450332/?source=ranking%2Crp
"Apartamento para comprar com 256 m², 4 quartos, 4 banheiros, 2 vagas em
Nova Suiça, Goiânia",R$ 1.195.000,Nova Suiça,Goiânia,Rua C258,256 m²,4,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-nova-suica-goiania-256m2-id-2816759218/?source=ranking%2Crp
